,Unnamed: 0,cty_name,iso3numeric,id,year,eiacty,oil_prod32_14,oil_price_2000,oil_value_nom,oil_value_2000,oil_value_2014,gas_prod55_14,gas_price_2000_mboe,gas_price_2000,gas_price_nom,gas_value_nom,gas_value_2000,gas_value_2014,oil_gas_value_nom,oil_gas_value_2000,oil_gas_value_2014,oil_gas_valuePOP_nom,oil_gas_valuePOP_2000,oil_gas_valuePOP_2014,oil_exports,net_oil_exports,net_oil_exports_mt,net_oil_exports_value,net_oil_exports_valuePOP,gas_exports,net_gas_exports_bcf,net_gas_exports_mboe,net_gas_exports_value,net_gas_exports_valuePOP,net_oil_gas_exports_valuePOP,population,pop_maddison,sovereign,mult_nom_2000,mult_nom_2014,mult_2000_2014,oil_price_nom
1243,1244,Kenya,404,KEN,1979,Kenya,0.0,74.01507,0.0,0.0,0.0,0.0,23003312.72,4.249008439,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,15690251.0,15690251.0,1,2.371900826,3.260826446,1.374773519,
1244,1245,Jamaica,388,JAM,2001,Jamaica,0.0,23.698,0.0,0.0,0.0,0.0,20814444.2,3.844696203,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.18,-1054764.0,-183202128.6,-69.38714989,0.0,0.0,0.0,0.0,0.0,-69.38714989,2640289.0,2640289.0,1,0.972332016,1.336736307,1.374773519,
1245,1246,Angola,24,AGO,2007,Angola,86875235.97,60.11999161,46097037902.0,38284138895.0,52632020356.0,71.31425161,31248808.19,5.77205776,6.25,2683267210.0,2228485370.0,3063662674.0,48780305112.0,40512624264.0,55695683030.0,2778.778599,2307.808716,3172.71431,1658.86,1658.86,82611228.0,36401686988.0,2073.628456,0.0,0.0,0.0,0.0,0.0,2073.628456,17554585.0,12263596.0,1,0.830511908,1.141765778,1.374773519,
1246,1247,Brunei,96,BRN,1965,Brunei,4008470.0,9.708031,52887753.18,288336202.9,396396976.4,1.491791763,16590994.96,3.064570675,0.16,4539798.516,24750309.62,34026070.25,57427551.7,313086512.6,430423046.7,560.4656435,3055.575739,4200.724612,,,,,,,,,,,,102464.0,102414.0,0,5.451852,7.49506176,1.374773519,
1247,1248,"Bahamas, The",44,BHS,1980,"Bahamas, The",0.0,75.97401,0.0,0.0,0.0,0.0,30804095.01,5.689913502,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,209944.0,209944.0,1,2.089805825,2.873009709,1.374773519,
1248,1249,Bolivia,68,BOL,2001,Bolivia,1709982.102,23.698,306383857.4,297906833.6,409554426.1,47.16900084,20814444.2,3.844696203,4.0,1009733836.0,981796535.9,1349747879.0,1316117693.0,1279703370.0,1759302305.0,154.6042143,150.3266274,206.6650665,0.0,0.0,0.0,0.0,0.0,136.3159,136.3159,25.46466339,530032815.2,62.26290201,62.26290201,8512819.0,8367000.0,1,0.972332016,1.336736307,1.374773519,
1249,1250,South Vietnam,714,VSO,1996,,,22.48449,,,,,12412518.01,2.29275211,2.17,,,,,,,,,,,,,,,,,,,,,74360136.0,74941175.0,0,1.09751434,1.508833652,1.374773519,
1250,1251,Uruguay,858,URY,1965,Uruguay,0.0,9.708031,0.0,0.0,0.0,0.0,16590994.96,3.064570675,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2693133.0,2693133.0,1,5.451852,7.49506176,1.374773519,
1251,1252,Sri Lanka,144,LKA,2004,Sri Lanka,0.0,34.29882,0.0,0.0,0.0,0.0,32865653.4,6.070709916,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.89973,-2186206.554,-549583762.1,-27.0687354,0.0,0.0,0.0,0.0,0.0,-27.0687354,20303267.0,20303267.0,1,0.911593436,1.253234516,1.374773519,
1252,1253,Bolivia,68,BOL,2008,Bolivia,1936053.186,77.78562545,1380185755.0,1103876801.0,1517580595.0,101.067006,38316711.63,7.077590651,7.96,4841886056.0,3872555324.0,5323886510.0,6222071811.0,4976432125.0,6841467105.0,641.8402396,513.345793,705.7342023,0.0,0.0,0.0,0.0,0.0,416.36385,416.36385,77.77937341,2980249822.0,307.4288304,307.4288304,9694113.0,9601000.0,1,0.799803068,1.099548079,1.374773519,
1253,1254,Czechoslovakia,200,CZK,2000,,,28.50001,,,,,20051474.29,3.703765823,3.68,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.374773519,1.374773519,
1254,1255,Senegal,686,SEN,1958,Senegal,,12.24772,,,,,13786882.65,2.546614979,0.12,,,,,,,,,,,,,,,,,,,,,3123116.0,3123116.0,0,5.952954,8.18396352,1.374773519,
1255,1256,Pakistan including East Pakistan,997,,1956,,,12.07436,,,,,13319530.6,2.46028903,0.11,,,,,,,,,,,,,,,,,,,,,95997430.0,95997430.0,1,6.333516,8.70715008,1.374773519,
1256,1257,Guinea-Bissau,624,GNB,2005,Guinea-Bissau,0.0,47.25731,0.0,0.0,0.0,0.0,48773200.88,9.00903903,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414159.0,1414159.0,1,0.88172043,1.212165899,1.374773519,
1257,1258,Sudan including South Sudan,736,SDN,1982,Sudan,0.0,58.02282,0.0,0.0,0.0,0.0,35532558.81,6.56332173,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20367053.0,20367053.0,1,1.784455959,2.453222798,1.374773519,
1258,1259,Jordan,400,JOR,1986,Jordan,15000.0,22.21579,1586578.5,2492781.183,3427009.56,0.0,23632833.43,4.36528903,1.94,0.0,0.0,0.0,1586578.5,2492781.183,3427009.56,0.578199162,0.908447953,1.24891019,0.0,-45.98577,-2290091.346,-372887726.4,-135.8920286,,,,,,,2744000.0,2724221.0,1,1.571167883,2.16,1.374773519,
1259,1260,Germany,276,DEU,1949,Germany,,12.70712,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,67991000.0,67991000.0,0,7.220346,9.92634048,1.374773519,
1260,1261,Montenegro,499,MNE,1953,,,12.27372,,,,,0.0,,0.09,,,,,,,,,,,,,,,,,,,,,,,0,6.43167,8.8420896,1.374773519,
1261,1262,Brunei,96,BRN,1935,Brunei,757650.3,12.03969,5386969.398,67541186.65,92853834.86,,0.0,,0.06,,,,5386969.398,67541186.65,92853834.86,,,,,,,,,,,,,,,,,0,12.537882,17.23674816,1.374773519,
1262,1263,Costa Rica,188,CRI,1968,Costa Rica,0.0,8.797903,0.0,0.0,0.0,0.0,14955265.64,2.76243038,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1638476.0,1638476.0,1,4.947306,6.80142528,1.374773519,
1263,1264,Nepal,524,NPL,1938,Nepal,,13.66059,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,1,12.214146,16.79168448,1.374773519,
1264,1265,Afghanistan,4,AFG,1951,Afghanistan,,11.19891,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,8284473.0,1,6.622812,9.10486656,1.374773519,
1265,1266,Luxembourg,442,LUX,1949,Luxembourg,,12.70712,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,1,7.220346,9.92634048,1.374773519,
1266,1267,Albania,8,ALB,1965,Albania,825245.0,9.708031,10888282.53,59361304.89,81608350.02,0.0,16590994.96,3.064570675,0.16,0.0,0.0,0.0,10888282.53,59361304.89,81608350.02,5.827587801,31.77114621,43.67813048,,,,,,,,,,,,1868403.0,1883652.0,1,5.451852,7.49506176,1.374773519,
1267,1268,"Yemen, Dem. Rep. (South Yemen)",720,YMD,1974,,0.0,39.93295,0.0,0.0,0.0,0.0,13216605.45,2.441277426,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1,3.493938,4.80337344,1.374773519,
1268,1269,Zimbabwe,716,ZWE,1962,Zimbabwe,,10.12409,,,,,17292025.89,3.194060127,0.16,,,,,,,,,,,,,,,,,,,,,4277736.0,4277736.0,0,5.689488,7.82175744,1.374773519,
1269,1270,Estonia,233,EST,1954,Estonia,,12.21305,,,,,0.0,,0.1,,,,,,,,,,,,,,,,,,,,,1148378.0,1148378.0,0,6.400674,8.79947712,1.374773519,
1270,1271,South Africa,710,ZAF,1945,South Africa,,9.933396,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,1,9.560544,13.14358272,1.374773519,
1271,1272,Singapore,702,SGP,2001,Singapore,0.0,23.698,0.0,0.0,0.0,0.0,20814444.2,3.844696203,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-823.0,-40985400.0,-7118760710.0,-1727.758927,0.0,-41.6717,-7.784534404,-162030757.0,-39.32567736,-1767.084605,4120228.0,4120228.0,1,0.972332016,1.336736307,1.374773519,
1272,1273,Jamaica,388,JAM,1990,Jamaica,0.0,30.875,0.0,0.0,0.0,0.0,17577255.87,3.246745781,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.73109,-1132008.282,-256165177.4,-109.1029333,0.0,0.0,0.0,0.0,0.0,-109.1029333,2347922.0,2347922.0,1,1.317521041,1.811293038,1.374773519,
1273,1274,France including Algeria,991,,2013,,,80.31953005,,,,,14835996.85,2.740399897,3.707290005,,,,,,,,,,,,,,,,,,,,,,,0,0.739192211,1.016221878,1.374773519,
1274,1275,Tunisia,788,TUN,1947,Tunisia,,14.47537,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,7.704228,10.59156864,1.374773519,
1275,1276,Armenia,51,ARM,1999,Armenia,0.0,18.55794,0.0,0.0,0.0,0.0,11295988.79,2.086514768,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.55635,-8.51021134,-96131251.91,-31.54305718,-31.54305718,3047620.0,3047620.0,1,1.033613445,1.420984394,1.374773519,
1276,1277,Benin,204,BEN,1938,Benin,,13.66059,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.214146,16.79168448,1.374773519,
1277,1278,Comoros,174,COM,1938,Comoros,,13.66059,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.214146,16.79168448,1.374773519,
1278,1279,Algeria,12,DZA,1964,Algeria,28000000.0,9.864053,369432000.0,2048441331.0,2816142897.0,5.415559625,15889969.74,2.935082279,0.15,15519488.13,86053078.57,118303493.7,384951488.1,2134494409.0,2934446391.0,33.01223572,183.0475651,251.6489452,,,,,,,,,,,,11660873.0,11612858.0,1,5.54484,7.6228992,1.374773519,
1279,1280,Mozambique,508,MOZ,1951,Mozambique,,11.19891,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,6345838.0,6345838.0,0,6.622812,9.10486656,1.374773519,
1280,1281,Ukraine,804,UKR,1948,Ukraine,,14.06798,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,,0,7.148022,9.82691136,1.374773519,
1281,1282,Ethiopia,231,ETH,1983,,,50.38642,,,,,31265639.21,5.775166667,2.59,,,,,,,,,,,,,,,,,,,,,43459899.0,43459899.0,0,1.728915663,2.37686747,1.374773519,
1282,1283,Australia,36,AUS,1933,Australia,,8.815239,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,6631000.0,6631000.0,1,13.280064,18.25708032,1.374773519,
1283,1284,Fiji,242,FJI,1942,Fiji,,12.42108,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,10.559304,14.51665152,1.374773519,
1284,1285,Bangladesh,50,BGD,1961,Bangladesh,,10.23677,,,,,16357321.79,3.021408228,0.15,,,,,,,,,,,,,,,,,,,,,55708888.0,55708888.0,0,5.75148,7.9069824,1.374773519,
1285,1286,"Korea, Dem. Rep.",408,PRK,1971,"Korea, North",0.0,9.413323,0.0,0.0,0.0,0.0,14018642.72,2.589424051,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,14364579.0,14364579.0,1,4.246452,5.83790976,1.374773519,
1286,1287,Zambia,894,ZMB,1933,Zambia,,8.815239,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,13.280064,18.25708032,1.374773519,
1287,1288,Costa Rica,188,CRI,1952,Costa Rica,,10.95621,,,,,0.0,,0.08,,,,,,,,,,,,,,,,,,,,,926317.0,926317.0,1,6.48333,8.9131104,1.374773519,
1288,1289,Guinea-Bissau,624,GNB,1950,Guinea-Bissau,,12.08303,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,573268.0,573268.0,0,7.148022,9.82691136,1.374773519,
1289,1290,"Gambia, The",270,GMB,1963,"Gambia, The",,9.994071,,,,,17058352.72,3.150897679,0.16,,,,,,,,,,,,,,,,,,,,,386040.0,386040.0,0,5.62233,7.7294304,1.374773519,
1290,1291,Brunei,96,BRN,1977,Brunei,10500000.0,39.04015,1071352800.0,3042189841.0,4182322034.0,65.58784425,22498960.61,4.155848101,0.79,519675220.8,1475658324.0,2028695988.0,1591028021.0,4517848165.0,6211018021.0,9160.369983,26011.58508,35760.03835,,,,,,,,,,,,173686.0,167216.0,0,2.839578,3.90377664,1.374773519,
1291,1292,Turkmenistan,795,TKM,1970,Turkmenistan,,7.879107,,,,,14359329.95,2.652353376,0.17,,,,,,,,,,,,,,,,,,,,,2181272.0,2181272.0,0,4.432428,6.09358464,1.374773519,
1292,1293,"Macedonia, FYR",807,MKD,1989,Macedonia,,24.86816,,,,,14010059.43,2.587838608,1.69,,,,,,,,,,,,,,,,,,,,,1863007.0,1863007.0,0,1.388709677,1.90916129,1.374773519,
1293,1294,Latvia,428,LVA,1942,Latvia,,12.42108,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,10.559304,14.51665152,1.374773519,
1294,1295,Cape Verde,132,CPV,1955,Cape Verde,,12.26506,,,,,12384826.5,2.287637131,0.1,,,,,,,,,,,,,,,,,,,,,169146.0,169146.0,0,6.426504,8.83498752,1.374773519,
1295,1296,Nigeria,566,NGA,1990,Nigeria,89200000.0,30.875,15512795442.0,20438434392.0,28098218376.0,24.43364812,17577255.87,3.246745781,1.71,325973150.8,429476484.8,590432898.4,15838768592.0,20867910877.0,28688651274.0,175.0283873,230.603583,317.0276993,1570.0,1554.0,77389200.0,17512608750.0,193.5253773,0.0,0.0,0.0,0.0,0.0,193.5253773,90492570.0,96603759.0,1,1.317521041,1.811293038,1.374773519,
1296,1297,Belize,84,BLZ,1993,Belize,0.0,20.01414,0.0,0.0,0.0,0.0,15124772.63,2.793740506,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206093.0,206093.0,1,1.191695502,1.638311419,1.374773519,
1297,1298,Tajikistan,762,TJK,1949,Tajikistan,,12.70712,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,7.220346,9.92634048,1.374773519,
1298,1299,Mauritania,478,MRT,2008,Mauritania,639099.834,77.78562545,455605503.6,364394679.7,500960156.2,0.0,38316711.63,7.077590651,7.96,0.0,0.0,0.0,455605503.6,364394679.7,500960156.2,141.7105475,113.3405307,155.8175602,8.0,8.0,398400.0,227134026.3,70.6472748,0.0,0.0,0.0,0.0,0.0,70.6472748,3215043.0,3054933.0,1,0.799803068,1.099548079,1.374773519,
1299,1300,Kenya,404,KEN,1989,Kenya,0.0,24.86816,0.0,0.0,0.0,0.0,14010059.43,2.587838608,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.98573,-2190489.354,-399253122.5,-17.6389284,,,,,,,22634772.0,22634772.0,1,1.388709677,1.90916129,1.374773519,
1300,1301,Guinea-Bissau,624,GNB,1962,Guinea-Bissau,,10.12409,,,,,17292025.89,3.194060127,0.16,,,,,,,,,,,,,,,,,,,,,627820.0,627820.0,0,5.689488,7.82175744,1.374773519,
1301,1302,Switzerland,756,CHE,1937,Switzerland,,13.9813,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,4180000.0,4180000.0,1,11.986842,16.47919296,1.374773519,
1302,1303,Brazil,76,BRA,1978,Brazil,8002000.0,36.53513,822338333.2,2171881303.0,2985844903.0,14.81569775,20099450.44,3.712627637,0.91,112751088.0,297787382.7,409390208.1,935089421.2,2469668686.0,3395235111.0,8.063161102,21.29564941,29.27669489,,,,,,,,,,,,115970574.0,117207000.0,1,2.641104295,3.630920245,1.374773519,
1303,1304,Paraguay,600,PRY,1995,Paraguay,0.0,19.09535,0.0,0.0,0.0,0.0,12891668.51,2.381257384,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.94794,-196607.412,-27516363.07,-5.630522421,0.0,0.0,0.0,0.0,0.0,-5.630522421,4887000.0,4887000.0,1,1.12992126,1.553385827,1.374773519,
1304,1305,Zimbabwe,716,ZWE,1956,Zimbabwe,,12.07436,,,,,13319530.6,2.46028903,0.11,,,,,,,,,,,,,,,,,,,,,3529739.0,3529739.0,0,6.333516,8.70715008,1.374773519,
1305,1306,Nigeria,566,NGA,1999,Nigeria,99200000.0,18.55794,13066690491.0,13505906978.0,18567563266.0,36.65047491,11295988.79,2.086514768,2.19,400539830.1,414003353.8,569160847.7,13467230321.0,13919910332.0,19136724114.0,117.4161301,121.3628908,166.8464885,1834.2,1834.2,91343160.0,12424225345.0,108.3225299,26.1331,26.1331,4.88182666,55145059.24,0.480790727,108.8033207,114696595.0,120369199.0,1,1.033613445,1.420984394,1.374773519,
1306,1307,Fiji,242,FJI,1943,Fiji,,11.81433,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.951438,13.68097344,1.374773519,
1307,1308,"Yugoslavia, Fed. Rep.",890,YUG,1968,,2489768.0,8.797903,32849998.99,162518997.1,223426813.6,3.851011039,14955265.64,2.76243038,0.16,11641263.56,57592893.06,79177184.28,44491262.55,220111890.2,302603997.9,5.083765202,25.15094208,34.57684916,,,,,,,,,,,,8751636.0,19552190.0,1,4.947306,6.80142528,1.374773519,
1308,1309,Federal Republic of Germany (West Germany),280,,1973,,6541400.548,12.58577,157750453.2,611475777.2,840640706.1,134.12005,13512777.25,2.495984177,0.22,467551745.1,1812334361.0,2491549287.0,625302198.3,2423810138.0,3332189993.0,10.06911641,39.03013056,53.65758994,,,,,,,,,,,,62101000.0,,1,3.876222,5.32892736,1.374773519,
1309,1310,Soviet Union,810,SUN,1940,,31100000.0,12.37774,232522260.0,2853274142.0,3922605733.0,,0.0,,0.05,,,,232522260.0,2853274142.0,3922605733.0,,,,,,,,,,,,,,,,,1,12.270972,16.86980736,1.374773519,
1310,1311,Yemen Arab Rep. (North Yemen),886,,1956,,,12.07436,,,,,13319530.6,2.46028903,0.11,,,,,,,,,,,,,,,,,,,,,5380106.0,5380106.0,0,6.333516,8.70715008,1.374773519,
1311,1312,Eritrea,232,ERI,1992,Eritrea,,23.38595,,,,,15418014.81,2.847906118,1.74,,,,,,,,,,,,,,,,,,,,,3087294.0,3087294.0,0,1.227369922,1.687355666,1.374773519,
1312,1313,Poland,616,POL,2014,Poland,959024.994,71.97258787,695556121.7,505942333.0,695556121.7,40.128,17121245.37,3.162514763,4.34774155,944526233.1,687041334.4,944526233.1,1640082355.0,1192983667.0,1640082355.0,43.16514069,31.39800126,43.16514069,,,,,,,,,,,,37995529.0,,1,0.727392539,1.0,1.374773519,
1313,1314,Ecuador,218,ECU,1942,Ecuador,311202.0,12.42108,2714521.685,28663459.69,39405765.35,,0.0,,0.05,,,,2714521.685,28663459.69,39405765.35,1.054183179,11.13144066,15.30320984,,,,,,,,,,,,2575000.0,2575000.0,1,10.559304,14.51665152,1.374773519,
1314,1315,Libya,434,LBY,1965,Libya,60800000.0,9.708031,802195200.0,4373449506.0,6012502568.0,56.68318374,16590994.96,3.064570675,0.16,172497422.1,940430415.7,1292878832.0,974692622.1,5313879921.0,7305381400.0,600.7431978,3275.163004,4502.60737,,,,,,,,,,,,1622478.0,1623770.0,1,5.451852,7.49506176,1.374773519,
1315,1316,Pakistan including East Pakistan,997,,1982,,,58.02282,,,,,35532558.81,6.56332173,2.46,,,,,,,,,,,,,,,,,,,,,,,0,1.784455959,2.453222798,1.374773519,
1316,1317,Kuwait,414,KWT,1982,Kuwait,41600000.0,58.02282,10053476160.0,17939985438.0,24663416914.0,41.11321542,35532558.81,6.56332173,2.46,818657214.7,1460857745.0,2008348543.0,10872133375.0,19400843183.0,26671765457.0,7122.13631,12709.13858,17472.18717,,,,,,,,,,,,1526527.0,1497494.0,1,1.784455959,2.453222798,1.374773519,
1317,1318,Mongolia,496,MNG,1944,Mongolia,,11.71031,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,1,9.78096,13.4466048,1.374773519,
1318,1319,Bulgaria,100,BGR,2002,Bulgaria,36852.0,23.71533,6759410.977,6470097.666,8894918.938,0.013194126,19291137.04,3.56332173,2.95,265911.104,254529.6949,349920.6844,7025322.081,6724627.361,9244839.623,0.892784608,0.854572037,1.174843007,0.0,-124.0,-6175200.0,-1073355836.0,-136.4030799,0.0,-173.0435,-32.32560896,-623597752.4,-79.24739515,-215.6504751,7869000.0,7661799.0,1,0.957198444,1.315931073,1.374773519,
1319,1320,Pakistan including East Pakistan,997,,2013,,,80.31953005,,,,,14835996.85,2.740399897,3.707290005,,,,,,,,,,,,,,,,,,,,,,,0,0.739192211,1.016221878,1.374773519,
1320,1321,Togo,768,TGO,1986,Togo,0.0,22.21579,0.0,0.0,0.0,0.0,23632833.43,4.36528903,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3044174.0,3044174.0,1,1.571167883,2.16,1.374773519,
1321,1322,United Arab Emirates,784,ARE,1956,United Arab Emirates,,12.07436,,,,,13319530.6,2.46028903,0.11,,,,,,,,,,,,,,,,,,,,,85831.0,85831.0,0,6.333516,8.70715008,1.374773519,
1322,1323,Slovenia,705,SVN,1983,Slovenia,37000.0,50.38642,8014255.5,13855971.86,19048823.19,,31265639.21,5.775166667,2.59,,,,8014255.5,13855971.86,19048823.19,4.136996339,7.152517767,9.833092021,,,,,,,,,,,,1937216.0,1878555.0,0,1.728915663,2.37686747,1.374773519,
1323,1324,Ecuador,218,ECU,1994,Ecuador,19700000.0,18.26323,2284036132.0,2653920526.0,3648539661.0,2.569882403,13479751.89,2.489883966,1.85,29813310.66,34641377.16,47624047.99,2313849443.0,2688561903.0,3696163709.0,207.2032293,240.7584081,330.9882839,237.83331,237.83331,11844098.84,1585415621.0,141.9726065,0.0,0.0,0.0,0.0,0.0,141.9726065,11167053.0,11013000.0,1,1.16194332,1.597408907,1.374773519,
1324,1325,Yemen Arab Rep. (North Yemen),886,,1958,,,12.24772,,,,,13786882.65,2.546614979,0.12,,,,,,,,,,,,,,,,,,,,,5619377.0,5619377.0,0,5.952954,8.18396352,1.374773519,
1325,1326,Thailand,764,THA,1989,Thailand,1141000.0,24.86816,152434645.4,211687467.2,291022324.2,32.98542649,14010059.43,2.587838608,1.69,332774944.3,462127785.6,635321042.1,485209589.7,673815252.8,926343366.4,9.012463919,12.51569586,17.20624724,17.023,-186.19574,-9272547.852,-1690076091.0,-31.39210376,,,,,,,53837618.0,54445689.0,1,1.388709677,1.90916129,1.374773519,
1326,1327,Singapore,702,SGP,1979,Singapore,0.0,74.01507,0.0,0.0,0.0,0.0,23003312.72,4.249008439,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2383500.0,2383500.0,1,2.371900826,3.260826446,1.374773519,
1327,1328,Guyana,328,GUY,2012,Guyana,0.0,83.75446549,0.0,0.0,0.0,0.0,10800827.73,1.995052136,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795369.0,,1,0.7500196,1.031107085,1.374773519,
1328,1329,United States,840,USA,1980,United States,424000000.0,75.97401,114465000000.0,239209000000.0,328858000000.0,4143.874086,30804095.01,5.689913502,1.59,61081412214.0,127648000000.0,175487000000.0,175546000000.0,366857000000.0,504346000000.0,772.2808498,1613.917019,2218.770379,,,,,,,,,,,,227308635.0,227726463.0,1,2.089805825,2.873009709,1.374773519,
1329,1330,Burundi,108,BDI,1961,Burundi,,10.23677,,,,,16357321.79,3.021408228,0.15,,,,,,,,,,,,,,,,,,,,,2894153.0,2894153.0,0,5.75148,7.9069824,1.374773519,
1330,1331,Ethiopia including Eritrea,230,,1967,Ethiopia,0.0,9.161955,0.0,0.0,0.0,0.0,15656296.57,2.891919831,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,31500935.0,31500935.0,1,5.153946,7.08550848,1.374773519,
1331,1332,Indonesia,360,IDN,1979,Indonesia,78100000.0,74.01507,18095871530.0,42921612637.0,59007496454.0,193.1877051,23003312.72,4.249008439,1.18,1873584741.0,4443957195.0,6109434672.0,19969456271.0,47365569832.0,65116931126.0,137.524269,326.1939273,448.4427733,,,,,,,,,,,,145206780.0,144073216.9,1,2.371900826,3.260826446,1.374773519,
1332,1333,Mali,466,MLI,1990,Mali,0.0,30.875,0.0,0.0,0.0,0.0,17577255.87,3.246745781,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8084632.0,8084632.0,1,1.317521041,1.811293038,1.374773519,
1333,1334,Niger,562,NER,1998,Niger,0.0,13.61725,0.0,0.0,0.0,0.0,11312955.48,2.089648734,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10195656.0,10195656.0,1,1.056441718,1.452368098,1.374773519,
1334,1335,Cape Verde,132,CPV,1987,Cape Verde,0.0,27.45986,0.0,0.0,0.0,0.0,16601063.04,3.06643038,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,330057.0,330057.0,1,1.51584507,2.083943662,1.374773519,
1335,1336,Honduras,340,HND,1971,Honduras,0.0,9.413323,0.0,0.0,0.0,0.0,14018642.72,2.589424051,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2855882.0,2855882.0,1,4.246452,5.83790976,1.374773519,
1336,1337,Guinea,324,GIN,1960,Guinea,0.0,10.91287,0.0,0.0,0.0,0.0,15656296.57,2.891919831,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3026091.0,3026091.0,1,5.808306,7.98510528,1.374773519,
1337,1338,Nepal,524,NPL,2009,Nepal,0.0,49.50098024,0.0,0.0,0.0,0.0,16918245.46,3.125018062,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29432743.0,28563000.0,1,0.802658749,1.103473993,1.374773519,
1338,1339,"Yemen, Dem. Rep. (South Yemen)",720,YMD,1950,,,12.08303,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,,0,7.148022,9.82691136,1.374773519,
1339,1340,Pakistan including East Pakistan,997,,1935,,,12.03969,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.537882,17.23674816,1.374773519,
