,oil_price_2000
5031,12.14371
5032,20.01414
5033,10.86086
5034,49.5009802438
5035,12.26506
5036,13.9813
5037,24.95484
5038,77.7856254495
5039,34.29882
5040,71.9725878669
5041,28.50001
5042,10.95621
5043,19.09535
5044,36.43979
5045,9.933396
5046,12.26506
5047,9.768706
5048,7.879107
5049,8.815239
5050,10.91287
5051,20.3782
5052,77.7856254495
5053,80.3195300542
5054,71.9725878669
5055,9.413322
5056,12.70712
5057,36.43979
5058,13.66059
5059,8.797903
5060,10.86086
5061,10.95621
5062,27.45986
5063,9.994071
5064,47.25731
5065,38.23404
5066,30.875
5067,75.97401
5068,12.07436
5069,22.48449
5070,12.42108
5071,9.933396
5072,12.24772
5073,9.768706
5074,22.21579
5075,10.23677
5076,10.12409
5077,12.71579
5078,14.47537
5079,74.01507
5080,20.01414
5081,28.50001
5082,74.01507
5083,11.71031
5084,39.93295
5085,12.14371
5086,20.3782
5087,23.71533
5088,12.37774
5089,12.49909
5090,43.43477
5091,38.23404
5092,20.3782
5093,12.07436
5094,12.03969
5095,7.879107
5096,12.42108
5097,9.413323
5098,7.879107
5099,24.86816
5100,9.864053
5101,9.413322
5102,12.70712
5103,8.815239
5104,23.38595
5105,50.38642
5106,14.47537
5107,12.21305
5108,22.48449
5109,36.53513
5110,9.708031
5111,67.14143
5112,19.09535
5113,13.17518
5114,67.14143
5115,9.413322
5116,20.3782
5117,77.7856254495
5118,67.14143
5119,12.26506
5120,9.413323
5121,19.09535
5122,9.994071
5123,83.7544654913
5124,74.01507
5125,20.01414
5126,39.93295
5127,20.3782
5128,24.86816
5129,23.38595
5130,23.71533
5131,24.86816
5132,50.38642
5133,10.08942
5134,49.5009802438
5135,49.5009802438
5136,11.19891
5137,7.879107
5138,12.49909
5139,13.61725
5140,10.08942
5141,14.47537
5142,9.994071
5143,49.5009802438
5144,39.04015
5145,62.7780519037
5146,23.71533
5147,12.49909
5148,49.5009802438
5149,75.97401
5150,9.933396
5151,14.06798
5152,12.07436
5153,12.27372
5154,45.81844
5155,62.7780519037
5156,80.3195300542
5157,18.55794
5158,9.768706
5159,28.50001
5160,36.43979
5161,83.7544654913
5162,74.01507
5163,30.875
5164,13.17518
5165,10.12409
5166,10.95621
5167,12.08303
5168,28.50001
5169,18.55794
5170,12.27372
5171,83.7544654913
5172,38.23404
5173,85.1707083947
5174,22.21579
5175,13.38321
5176,12.49909
5177,21.41834
5178,12.24772
5179,24.86816
5180,13.17518
5181,80.3195300542
5182,22.48449
5183,9.413322
5184,8.815239
5185,13.61725
5186,12.07436
5187,24.95484
5188,13.17518
5189,18.55794
5190,12.14371
5191,9.933396
5192,9.933396
5193,20.01414
5194,14.06798
5195,77.7856254495
5196,7.879107
5197,12.08303
5198,10.23677
5199,9.864053
5200,10.95621
5201,24.86816
5202,36.53513
5203,11.81433
5204,23.71533
5205,9.413323
5206,14.47537
5207,12.71579
5208,10.12409
5209,28.50001
5210,58.02282
5211,12.07436
5212,11.19891
5213,50.38642
5214,8.815239
5215,12.21305
5216,9.413322
5217,62.7780519037
5218,39.93295
5219,22.21579
5220,14.06798
5221,20.3782
5222,11.71031
5223,22.21579
5224,67.14143
5225,58.02282
5226,9.413322
5227,19.09535
5228,8.797903
5229,12.08303
5230,38.23404
5231,7.879107
5232,38.23404
5233,10.91287
5234,74.01507
5235,9.161955
5236,85.1707083947
5237,12.14371
5238,47.25731
5239,8.347174
5240,10.08942
5241,50.38642
5242,71.9725878669
5243,8.347174
5244,9.933396
5245,19.09535
5246,19.09535
5247,9.768706
5248,39.93295
5249,45.81844
5250,9.864053
5251,36.43979
5252,83.7544654913
5253,27.45986
5254,12.49909
5255,36.43979
5256,20.3782
5257,80.3195300542
5258,10.95621
5259,9.413322
5260,9.413322
5261,18.26323
5262,13.61725
5263,13.17518
5264,12.37774
5265,10.12409
5266,11.81433
5267,13.66059
5268,12.42108
5269,12.26506
5270,20.01414
5271,13.9813
5272,9.161955
5273,11.71031
5274,10.86086
5275,12.24772
5276,43.43477
5277,12.37774
5278,11.71031
5279,12.08303
5280,49.5009802438
5281,71.9725878669
5282,34.29882
5283,12.42108
5284,23.71533
5285,24.86816
5286,9.933396
5287,12.49909
5288,7.879107
5289,9.994071
5290,24.86816
5291,18.26323
5292,9.994071
5293,11.71031
5294,13.38321
5295,60.1199916104
5296,75.97401
5297,12.37774
5298,77.7856254495
5299,8.815239
5300,9.994071
5301,38.23404
5302,12.58577
5303,11.47628
5304,9.768706
5305,55.369
5306,9.994071
5307,12.37774
5308,11.71031
5309,12.37774
5310,12.58577
5311,13.9813
5312,9.413323
5313,9.708031
5314,8.347174
5315,50.38642
5316,24.95484
5317,58.02282
5318,58.02282
5319,55.369
5320,12.42108
5321,8.797903
5322,13.9813
5323,55.369
5324,71.9725878669
5325,13.17518
5326,9.768706
5327,7.879107
5328,77.7856254495
5329,60.1199916104
5330,19.09535
5331,12.37774
5332,12.27372
5333,10.12409
5334,13.38321
5335,10.12409
5336,9.768706
5337,10.86086
5338,47.25731
5339,12.26506
5340,23.38595
5341,50.38642
5342,22.48449
5343,34.29882
5344,47.25731
5345,14.47537
5346,67.14143
5347,49.5009802438
5348,
5349,11.71031
5350,12.42108
5351,22.48449
5352,10.95621
5353,9.864053
5354,13.9813
5355,10.86086
5356,13.9813
5357,75.97401
5358,11.47628
5359,28.50001
5360,26.54107
5361,74.01507
5362,28.50001
5363,28.50001
5364,12.24772
5365,23.38595
5366,9.161955
5367,12.14371
5368,9.864053
5369,13.9813
5370,21.41834
5371,75.97401
5372,39.04015
5373,13.66059
5374,38.23404
5375,12.21305
5376,38.23404
5377,71.9725878669
5378,19.09535
5379,9.413322
5380,75.97401
5381,19.09535
5382,50.38642
5383,83.7544654913
5384,9.413323
5385,13.17518
5386,12.49909
5387,38.23404
5388,75.97401
5389,13.66059
5390,10.12409
5391,8.347174
5392,12.58577
5393,10.86086
5394,55.369
5395,18.55794
5396,12.42108
5397,21.41834
5398,85.1707083947
5399,10.91287
5400,38.23404
5401,11.71031
5402,21.41834
5403,9.708031
5404,67.14143
5405,8.797903
5406,12.27372
5407,11.19891
5408,12.07436
5409,83.7544654913
5410,39.93295
5411,10.23677
5412,83.7544654913
5413,28.50001
5414,50.38642
5415,23.38595
5416,12.27372
5417,9.708031
5418,11.81433
5419,11.71031
5420,12.14371
5421,77.7856254495
5422,19.09535
5423,12.08303
5424,9.933396
5425,12.58577
5426,39.93295
5427,38.23404
5428,11.19891
5429,12.37774
5430,9.413322
5431,43.43477
5432,12.49909
5433,28.50001
5434,13.9813
5435,12.14371
5436,12.58577
5437,34.29882
5438,10.91287
5439,30.875
5440,83.7544654913
5441,8.815239
5442,9.768706
5443,13.17518
5444,39.04015
5445,18.26323
5446,23.71533
5447,19.09535
5448,34.29882
5449,9.933396
5450,19.09535
5451,13.17518
5452,85.1707083947
5453,18.55794
5454,9.413322
5455,12.08303
5456,62.7780519037
5457,12.71579
5458,13.38321
5459,12.03969
5460,9.768706
5461,12.26506
5462,10.86086
5463,19.09535
5464,12.37774
5465,9.413322
5466,12.07436
5467,49.5009802438
5468,11.71031
5469,26.54107
5470,12.26506
5471,55.369
5472,22.21579
5473,14.06798
5474,12.14371
5475,12.58577
5476,27.45986
5477,9.161955
5478,12.21305
5479,9.708031
5480,10.08942
5481,50.38642
5482,83.7544654913
5483,10.86086
5484,13.38321
5485,24.86816
5486,85.1707083947
5487,13.17518
5488,8.815239
5489,23.38595
5490,9.161955
5491,30.875
5492,38.23404
5493,12.07436
5494,12.08303
5495,14.47537
5496,28.50001
5497,12.08303
5498,8.797903
5499,10.12409
5500,9.768706
5501,20.3782
5502,23.698
5503,83.7544654913
5504,12.26506
5505,8.797903
5506,12.24772
5507,12.49909
5508,14.47537
5509,24.95484
5510,38.23404
5511,12.03969
5512,26.54107
5513,55.369
5514,75.97401
5515,83.7544654913
5516,24.86816
5517,9.161955
5518,22.48449
5519,10.08942
5520,12.70712
5521,22.48449
5522,19.09535
5523,75.97401
5524,9.994071
5525,22.21579
5526,9.413323
5527,21.41834
5528,12.27372
5529,13.38321
5530,22.48449
5531,23.38595
5532,12.58577
5533,9.161955
5534,49.5009802438
5535,8.797903
5536,9.413323
5537,9.768706
5538,83.7544654913
5539,12.08303
5540,23.698
5541,9.864053
5542,12.58577
5543,14.06798
5544,11.19891
5545,23.698
5546,50.38642
5547,83.7544654913
5548,9.708031
5549,55.369
5550,12.08303
5551,39.04015
5552,18.55794
5553,12.26506
5554,10.91287
5555,77.7856254495
5556,23.71533
5557,12.24772
5558,14.06798
5559,13.61725
5560,9.768706
5561,12.27372
5562,24.86816
5563,11.19891
5564,10.95621
5565,12.26506
5566,36.43979
5567,13.17518
5568,20.01414
5569,12.14371
5570,23.71533
5571,18.26323
5572,12.58577
5573,26.54107
5574,9.768706
5575,11.19891
5576,12.37774
5577,12.07436
5578,12.07436
5579,47.25731
5580,22.21579
5581,12.42108
5582,23.71533
5583,9.933396
5584,12.58577
5585,58.02282
5586,62.7780519037
5587,14.47537
5588,8.815239
5589,12.14371
5590,28.50001
5591,58.02282
5592,13.9813
5593,12.08303
5594,36.53513
5595,9.708031
5596,36.43979
5597,10.95621
5598,20.01414
5599,20.01414
5600,45.81844
5601,12.03969
5602,18.55794
5603,8.815239
5604,12.26506
5605,12.42108
5606,9.933396
5607,12.49909
5608,12.27372
5609,26.54107
5610,12.42108
5611,30.875
5612,10.95621
5613,12.49909
5614,12.49909
5615,28.50001
5616,21.41834
5617,18.26323
5618,22.48449
5619,22.48449
5620,24.95484
5621,80.3195300542
5622,9.161955
5623,62.7780519037
5624,12.71579
5625,12.27372
5626,24.86816
5627,71.9725878669
5628,62.7780519037
5629,22.21579
5630,9.994071
5631,28.50001
5632,27.45986
5633,10.23677
5634,10.08942
5635,12.26506
5636,60.1199916104
5637,27.45986
5638,13.17518
5639,
5640,71.9725878669
5641,18.26323
5642,21.41834
5643,18.26323
5644,9.768706
5645,71.9725878669
5646,12.07436
5647,12.70712
5648,23.38595
5649,27.45986
5650,12.71579
5651,10.08942
5652,67.14143
5653,12.42108
5654,30.875
5655,12.26506
5656,36.53513
5657,80.3195300542
5658,13.61725
5659,12.58577
5660,77.7856254495
5661,28.50001
5662,85.1707083947
5663,58.02282
5664,13.17518
5665,11.71031
5666,45.81844
5667,7.879107
5668,7.879107
5669,9.413323
5670,12.21305
5671,9.994071
5672,8.797903
5673,38.23404
5674,80.3195300542
5675,77.7856254495
5676,28.50001
5677,49.5009802438
5678,13.17518
5679,43.43477
5680,11.47628
5681,12.24772
5682,9.161955
5683,12.26506
5684,12.26506
5685,19.09535
5686,9.161955
5687,23.698
5688,13.66059
5689,13.17518
5690,74.01507
5691,12.49909
5692,10.95621
5693,13.9813
5694,12.24772
5695,10.95621
5696,11.81433
5697,23.698
5698,8.797903
5699,13.66059
5700,13.66059
5701,18.55794
5702,9.708031
5703,13.9813
5704,24.95484
5705,12.42108
5706,12.08303
5707,10.86086
5708,26.54107
5709,10.95621
5710,18.26323
5711,47.25731
5712,12.21305
5713,10.08942
5714,19.09535
5715,12.26506
5716,12.27372
5717,71.9725878669
5718,67.14143
5719,80.3195300542
5720,13.38321
5721,20.01414
5722,23.698
5723,39.04015
5724,9.864053
5725,12.26506
5726,9.161955
5727,13.61725
5728,13.38321
5729,9.933396
5730,9.768706
5731,12.70712
5732,74.01507
5733,10.91287
5734,18.55794
5735,26.54107
5736,9.768706
5737,9.708031
5738,71.9725878669
5739,34.29882
5740,34.29882
5741,8.347174
5742,74.01507
5743,12.58577
5744,45.81844
5745,80.3195300542
5746,10.86086
5747,26.54107
5748,74.01507
5749,8.347174
5750,10.86086
5751,8.815239
5752,74.01507
5753,12.21305
5754,11.81433
5755,12.49909
5756,11.47628
5757,13.66059
5758,67.14143
5759,13.17518
5760,12.58577
5761,34.29882
5762,10.23677
5763,36.43979
5764,8.797903
5765,34.29882
5766,10.08942
5767,9.864053
5768,9.933396
5769,14.06798
5770,20.3782
5771,12.71579
5772,23.698
5773,75.97401
5774,11.71031
5775,74.01507
5776,12.24772
5777,24.95484
5778,28.50001
5779,77.7856254495
5780,12.27372
5781,11.71031
5782,12.42108
5783,49.5009802438
5784,39.04015
5785,24.95484
5786,39.93295
5787,49.5009802438
5788,9.933396
5789,75.97401
5790,18.26323
5791,18.55794
5792,22.48449
5793,23.698
5794,7.879107
5795,22.48449
5796,74.01507
5797,12.14371
5798,36.53513
5799,34.29882
5800,24.95484
5801,28.50001
5802,11.81433
5803,10.95621
5804,27.45986
5805,39.93295
5806,75.97401
5807,28.50001
5808,12.49909
5809,9.994071
5810,43.43477
5811,9.994071
5812,13.61725
5813,23.38595
5814,10.08942
5815,30.875
5816,85.1707083947
5817,13.66059
5818,10.23677
5819,9.994071
5820,12.07436
5821,12.26506
5822,10.95621
5823,67.14143
5824,12.58577
5825,85.1707083947
5826,10.12409
5827,80.3195300542
5828,36.53513
5829,85.1707083947
5830,20.3782
5831,10.23677
5832,23.698
5833,62.7780519037
5834,12.21305
5835,12.08303
5836,12.03969
5837,45.81844
5838,34.29882
5839,12.58577
5840,30.875
5841,10.12409
5842,83.7544654913
5843,71.9725878669
5844,11.47628
5845,22.48449
5846,75.97401
5847,74.01507
5848,60.1199916104
5849,24.95484
5850,24.95484
5851,60.1199916104
5852,12.42108
5853,22.48449
5854,18.26323
5855,47.25731
5856,58.02282
5857,12.42108
5858,9.864053
5859,85.1707083947
5860,45.81844
5861,34.29882
5862,13.61725
5863,38.23404
5864,12.58577
5865,12.27372
5866,12.14371
5867,23.38595
5868,10.86086
5869,34.29882
5870,12.71579
5871,77.7856254495
5872,62.7780519037
5873,12.26506
5874,12.42108
5875,62.7780519037
5876,12.42108
5877,9.864053
5878,11.71031
5879,12.70712
5880,50.38642
5881,13.9813
5882,71.9725878669
5883,18.26323
5884,12.37774
5885,8.797903
5886,12.37774
5887,12.26506
5888,49.5009802438
5889,74.01507
5890,19.09535
5891,28.50001
5892,23.71533
5893,19.09535
5894,23.698
5895,39.04015
5896,10.86086
5897,10.23677
5898,38.23404
5899,20.01414
5900,30.875
5901,83.7544654913
5902,11.71031
5903,80.3195300542
5904,12.42108
5905,12.71579
5906,36.53513
5907,11.81433
5908,18.26323
5909,10.91287
5910,8.347174
5911,23.38595
5912,50.38642
5913,12.21305
5914,14.47537
5915,43.43477
5916,12.21305
5917,9.161955
5918,45.81844
5919,58.02282
5920,23.38595
5921,23.698
5922,12.08303
5923,27.45986
5924,47.25731
5925,12.03969
5926,21.41834
5927,77.7856254495
5928,12.26506
5929,18.26323
5930,22.21579
5931,83.7544654913
5932,13.38321
5933,47.25731
5934,11.81433
5935,13.61725
5936,45.81844
5937,43.43477
5938,11.71031
5939,77.7856254495
5940,18.26323
5941,9.768706
5942,74.01507
5943,22.48449
5944,12.42108
5945,12.42108
5946,22.21579
5947,20.3782
5948,19.09535
5949,22.48449
5950,27.45986
5951,43.43477
5952,12.03969
5953,83.7544654913
5954,8.347174
5955,12.58577
5956,7.879107
5957,27.45986
5958,55.369
5959,12.58577
5960,23.698
5961,39.04015
5962,21.41834
5963,9.161955
5964,24.95484
5965,23.38595
5966,14.06798
5967,30.875
5968,13.61725
5969,12.27372
5970,30.875
5971,9.413322
5972,47.25731
5973,22.48449
5974,71.9725878669
5975,23.71533
5976,7.879107
5977,9.161955
5978,83.7544654913
5979,50.38642
5980,11.47628
5981,83.7544654913
5982,9.413323
5983,9.864053
5984,75.97401
5985,11.47628
5986,45.81844
5987,10.91287
5988,10.12409
5989,20.3782
5990,9.708031
5991,77.7856254495
5992,18.26323
5993,12.27372
5994,12.42108
5995,36.53513
5996,13.66059
5997,13.66059
5998,9.933396
5999,12.70712
6000,12.24772
6001,12.37774
6002,45.81844
6003,19.09535
6004,20.01414
6005,8.347174
6006,39.04015
6007,12.37774
6008,83.7544654913
6009,13.61725
6010,34.29882
6011,27.45986
6012,58.02282
6013,39.93295
6014,9.413322
6015,22.48449
6016,36.53513
6017,50.38642
6018,8.797903
6019,12.71579
6020,12.21305
6021,9.708031
6022,50.38642
6023,58.02282
6024,26.54107
6025,13.9813
6026,77.7856254495
6027,22.48449
6028,9.933396
6029,22.48449
6030,22.48449
6031,21.41834
6032,10.95621
6033,9.768706
6034,9.864053
6035,11.19891
6036,11.47628
6037,47.25731
6038,34.29882
6039,12.21305
6040,9.413323
6041,9.864053
6042,12.24772
6043,39.93295
6044,10.91287
6045,13.9813
6046,9.933396
6047,38.23404
6048,10.12409
6049,47.25731
6050,12.27372
6051,14.47537
6052,9.708031
6053,67.14143
6054,24.86816
6055,12.71579
6056,11.47628
6057,7.879107
6058,7.879107
6059,18.55794
6060,9.933396
6061,9.864053
6062,67.14143
6063,62.7780519037
6064,9.413322
6065,9.768706
6066,49.5009802438
6067,12.24772
6068,9.933396
6069,55.369
6070,10.08942
6071,71.9725878669
6072,19.09535
6073,10.91287
6074,24.95484
6075,62.7780519037
6076,23.71533
6077,22.21579
6078,45.81844
6079,39.93295
6080,12.03969
6081,39.93295
6082,26.54107
6083,67.14143
6084,13.61725
6085,13.9813
6086,9.994071
6087,38.23404
6088,39.93295
6089,14.06798
6090,9.994071
6091,7.879107
6092,10.23677
6093,49.5009802438
6094,20.3782
6095,36.43979
6096,36.53513
6097,8.797903
6098,12.71579
6099,22.21579
6100,67.14143
6101,12.03969
6102,13.9813
6103,67.14143
6104,14.47537
6105,38.23404
6106,62.7780519037
6107,9.933396
6108,12.37774
6109,45.81844
6110,21.41834
6111,10.91287
6112,24.86816
6113,12.14371
6114,77.7856254495
6115,43.43477
6116,58.02282
6117,8.347174
6118,11.19891
6119,83.7544654913
6120,14.47537
6121,13.38321
6122,24.95484
6123,34.29882
6124,11.71031
6125,23.71533
6126,58.02282
6127,9.708031
6128,45.81844
6129,20.3782
6130,9.933396
6131,28.50001
6132,80.3195300542
6133,12.70712
6134,20.3782
6135,62.7780519037
6136,36.53513
6137,20.01414
6138,36.43979
6139,12.37774
6140,23.38595
6141,23.698
6142,8.815239
6143,12.14371
6144,43.43477
6145,9.864053
6146,20.3782
6147,10.23677
6148,39.04015
6149,9.413322
6150,67.14143
6151,13.61725
6152,9.161955
6153,50.38642
6154,71.9725878669
6155,11.47628
6156,38.23404
6157,24.86816
6158,8.815239
6159,11.71031
6160,10.23677
6161,12.08303
6162,9.994071
6163,43.43477
6164,43.43477
6165,13.9813
6166,19.09535
6167,12.24772
6168,26.54107
6169,9.994071
6170,9.413323
6171,12.24772
6172,12.27372
6173,19.09535
6174,11.47628
6175,12.27372
6176,12.27372
6177,83.7544654913
6178,10.86086
6179,9.708031
6180,9.708031
6181,11.47628
6182,23.698
6183,14.47537
6184,75.97401
6185,10.86086
6186,12.58577
6187,10.12409
6188,47.25731
6189,12.70712
6190,55.369
6191,24.86816
6192,8.797903
6193,12.24772
6194,13.66059
6195,20.01414
6196,26.54107
6197,12.42108
6198,12.71579
6199,19.09535
6200,9.413322
6201,26.54107
6202,22.21579
6203,10.08942
6204,12.70712
6205,14.06798
6206,8.815239
6207,83.7544654913
6208,22.48449
6209,23.71533
6210,11.81433
6211,23.38595
6212,13.66059
6213,23.71533
6214,27.45986
6215,11.47628
6216,8.797903
6217,24.95484
6218,23.698
6219,23.698
6220,39.93295
6221,10.95621
6222,74.01507
6223,36.43979
6224,22.48449
6225,18.26323
6226,10.95621
6227,10.12409
6228,23.38595
6229,62.7780519037
6230,34.29882
6231,28.50001
6232,12.37774
6233,18.26323
6234,85.1707083947
6235,7.879107
6236,12.37774
6237,22.21579
6238,12.70712
6239,75.97401
6240,9.161955
6241,10.95621
6242,9.708031
6243,12.71579
6244,10.91287
